Set;Severity;Class;Group;Rule;Flag
1;131;35;Melody;Turns around leap;Close + 1skip turns around leap;>5th;0;sp5: Always allowed;Not good for 8va;5;;;;29;14;1;;;;;;
1;140;0;Melody;Turns around leap;Close + 2skip turns around leap;3rd;-1;sp5: No changes;;5;;;;69;1;;;;;128;;
1;141;0;Melody;Turns around leap;Close + 2skip turns around leap;4th;-1;sp5: No changes;;5;;;;28;1;;;;;129;;
1;142;60;Melody;Turns around leap;Close + 2skip turns around leap;5th;0;sp5: No changes;;5;;;;13;3;1;;;;130;;
1;143;100;Melody;Turns around leap;Close + 2skip turns around leap;>5th;0;sp5: No changes;;5;;;;5;4;1;;;;131;;
1;108;0;Melody;Turns around leap;Close + >2skip turns around leap;3rd;-1;sp5: No changes;;5;;;;73;0;;;;;128,140;;
1;109;0;Melody;Turns around leap;Close + >2skip turns around leap;4th;0;sp5: No changes;;5;;;;11;5;1;;;;129,141;;
1;110;100;Melody;Turns around leap;Close + >2skip turns around leap;5th;0;sp5: No changes;;5;;;;9;3;1;;;;130,142;;
1;111;100;Melody;Turns around leap;Close + >2skip turns around leap;>5th;0;sp5: No changes;;5;;;;2;1;1;;;;131,143;;
1;132;0;Melody;Turns around leap;>1skip + close turns around leap;3rd;-1;sp5: >5th yellow;;5;;;;179;0;;;;;;;
1;133;0;Melody;Turns around leap;>1skip + close turns around leap;4th;1;sp5: >5th yellow;;5;;;;67;7;;;;;;;
1;134;0;Melody;Turns around leap;>1skip + close turns around leap;5th;1;sp5: >5th yellow;;5;;;;36;6;;;;;;;
1;135;100;Melody;Turns around leap;>1skip + close turns around leap;>5th;0;sp5: >5th yellow;;5;;;;13;4;1;;;;;;
1;59;0;Melody;Turns around leap;1skip + close turns around leap;3rd;1;sp5: Always allowed;;5;;;;205;0;;;;;;;
1;60;0;Melody;Turns around leap;1skip + close turns around leap;4th;1;sp5: Always allowed;;5;;;;59;6;;;;;;;
1;61;0;Melody;Turns around leap;1skip + close turns around leap;5th;1;sp5: Always allowed;;5;;;;48;5;;;;;;;
1;62;100;Melody;Turns around leap;1skip + close turns around leap;>5th;0;sp5: Always allowed;;5;;;;31;3;;;;;;;
1;63;0;Melody;Turns around leap;1skip + 1skip turns around leap;3rd;1;sp5: Always allowed;;5;;;;26;8;1;;;;59;;
1;64;0;Melody;Turns around leap;1skip + 1skip turns around leap;4th;0;sp5: Always allowed;;5;;;;6;2;1;;;;60;;
1;65;60;Melody;Turns around leap;1skip + 1skip turns around leap;5th;0;sp5: Always allowed;;5;;;;7;2;1;;;;61;;
1;66;100;Melody;Turns around leap;1skip + 1skip turns around leap;>5th;0;sp5: Always allowed;;5;;;;5;3;1;;;;62;;
1;391;0;Melody;Turns around leap;1skip + >1skip turns around leap;3rd;1;sp5: No changes;;5;;;;;;;;;;59,63;;
1;392;0;Melody;Turns around leap;1skip + >1skip turns around leap;4th;0;sp5: No changes;;5;;;;;;;;;;60,64;;
1;393;60;Melody;Turns around leap;1skip + >1skip turns around leap;5th;0;sp5: No changes;;5;;;;;;;;;;61,65;;
1;394;100;Melody;Turns around leap;1skip + >1skip turns around leap;>5th;0;sp5: No changes;;5;;;;;;;;;;62,66;;
1;148;0;Melody;Turns around leap;>1skip + 1skip turns around leap;3rd;1;sp5: No changes;;5;;;;47;4;;;;;132;;
1;149;0;Melody;Turns around leap;>1skip + 1skip turns around leap;4th;0;sp5: No changes;;5;;;;7;3;1;;;;133;;
1;150;100;Melody;Turns around leap;>1skip + 1skip turns around leap;5th;0;sp5: No changes;;5;;;;13;7;1;;;;134;;
1;151;100;Melody;Turns around leap;>1skip + 1skip turns around leap;>5th;0;sp5: No changes;;5;;;;2;1;1;;;;135;;
1;398;0;Melody;Turns around leap;>1skip + >1skip turns around leap;3rd;1;sp5: No changes;;5;;;;;;;;;;132,148;;
1;399;0;Melody;Turns around leap;>1skip + >1skip turns around leap;4th;0;sp5: No changes;;5;;;;;;;;;;133,149;;
1;400;100;Melody;Turns around leap;>1skip + >1skip turns around leap;5th;0;sp5: No changes;;5;;;;;;;;;;134,150;;
1;401;100;Melody;Turns around leap;>1skip + >1skip turns around leap;>5th;0;sp5: No changes;;5;;;;;;;;;;135,151;;
1;8;0;Melody;Turns around leap;Leap back;<=6th;-1;;;5;;;;482;1;;;;;;;
1;22;0;Melody;Turns around leap;Leap back;>6th;-1;;;5;;;;24;12;1;;;;;;
1;58;0;Melody;Turns around leap;Leap back;overflow;-1;;;5;;;;170;33;1;;;;;;
1;175;0;Melody;Leaps;Leap up size;m6;-1;;;5;;;;64;7;1;;;;;;
1;176;0;Melody;Leaps;Leap up size;maj6;-1;;;5;;;;69;5;1;;;;;;
1;177;30;Melody;Leaps;Leap up size;m7;0;;;5;;;;7;4;1;;;;;;
1;178;100;Melody;Leaps;Leap up size;maj7;0;;;5;;;;6;4;1;;;;;;
1;179;0;Melody;Leaps;Leap up size;8th;-1;;;5;;;;33;6;1;;;;;;
1;180;100;Melody;Leaps;Leap up size;>8th;0;;;5;;;;6;6;1;;;;;;
1;181;0;Melody;Leaps;Leap down size;m6;-1;;;5;;;;54;8;1;;;;;;
